Employer_Category2,Monthly_Income,Contacted,Existing_EMI,Loan_Amount,Loan_Period,Interest_Rate,Approved,Age,Gender_Female,Gender_Male,City_Category_A,City_Category_B,City_Category_C,City_Category_Other,Employer_Category1_A,Employer_Category1_B,Employer_Category1_C,Employer_Category1_Other,Primary_Bank_Type_G,Primary_Bank_Type_Other,Primary_Bank_Type_P,Source_S122,Source_S133,Source_S134,Source_S143,Source_S_others,Source_Category_A,Source_Category_B,Source_Category_C,Source_Category_D,Source_Category_E,Source_Category_F,Source_Category_G,EMI,Net_EMI
4.0,2200.0,1.0,0.0,32000.0,5,24.0,0.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,921.0,921.0
4.0,5400.0,1.0,0.0,68000.0,3,14.586000000000002,1.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2343.47954123022,2343.47954123022
4.0,2000.0,0.0,208.7,21400.0,4,26.160000000000004,1.0,29.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,686.304762566655,895.004762566655
4.0,1250.0,0.0,0.0,18200.0,4,34.5,0.0,57.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,703.7882884995088,703.7882884995088
4.0,2740.0,1.0,0.0,30000.0,3,15.5,1.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1047.0,1047.0
4.0,4000.0,1.0,0.0,40000.0,5,14.48,1.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,940.713949860504,940.713949860504
4.0,2000.0,1.0,500.0,13000.0,2,20.0,0.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,661.6454343621075,1161.6454343621076
4.0,1200.0,1.0,300.0,7000.0,2,37.0,0.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,417.0,717.0
4.0,6375.0,1.0,2000.0,20000.0,2,13.99,1.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,960.0,2960.0
1.0,3000.0,1.0,0.0,45000.0,3,18.25,1.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1633.0,1633.0
4.0,2500.0,1.0,0.0,37400.0,4,18.27,0.0,42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.881458945229,1035.881458945229
4.0,6600.0,1.0,0.0,100000.0,4,15.2,1.0,39.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2793.223491054454,2793.223491054454
4.0,4500.0,1.0,0.0,69000.0,4,14.85,1.0,49.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1915.0,1915.0
4.0,2100.0,1.0,0.0,35000.0,4,24.3,0.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1146.876771602974,1146.876771602974
4.0,3500.0,1.0,0.0,20000.0,4,13.99,1.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,546.0,546.0
4.0,1510.0,0.0,0.0,20400.0,3,18.69,0.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,679.33482743662,679.33482743662
4.0,2300.0,1.0,0.0,32000.0,3,18.15,0.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1159.0,1159.0
4.0,6100.0,1.0,1750.0,50000.0,3,15.25,1.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1739.0,3489.0
4.0,3990.0,1.0,1200.0,19000.0,3,14.888,0.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,657.5996284242412,1857.5996284242412
4.0,3850.0,1.0,0.0,100000.0,5,15.07,0.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2382.668974095136,2382.668974095136
4.0,4800.0,1.0,896.1,50000.0,5,16.35,0.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1225.2207273445038,2121.3207273445037
2.0,10400.0,1.0,1250.0,80000.0,5,15.25,1.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1914.0,3164.0
4.0,1500.0,0.0,0.0,31200.0,5,22.3,0.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,886.8920535450208,886.8920535450208
4.0,12000.0,0.0,5000.0,64800.0,4,13.645999999999999,1.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1829.0826412160927,6829.082641216093
4.0,3200.0,1.0,420.0,10000.0,3,19.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,367.0,787.0
2.0,13000.0,0.0,7050.0,67200.0,5,14.216000000000005,0.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1665.4634355668445,8715.463435566844
4.0,1800.0,1.0,0.0,40000.0,5,20.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1060.0,1060.0
4.0,56000.0,1.0,0.0,120000.0,4,14.47,1.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3307.539244175071,3307.539244175071
4.0,6800.0,0.0,3100.0,32000.0,4,15.0,1.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,859.6154189437648,3959.615418943765
4.0,1050.0,0.0,300.0,6800.0,3,36.7,0.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,303.37560055568395,603.375600555684
4.0,270.0,0.0,0.0,42200.0,4,25.25,0.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1405.1214367343366,1405.1214367343366
4.0,4400.0,1.0,1500.0,20000.0,2,15.01,1.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,969.8279865783318,2469.8279865783315
4.0,2000.0,0.0,250.0,11800.0,3,20.15,0.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,462.3924260123681,712.3924260123681
4.0,2900.0,0.0,150.0,24000.0,4,16.25,0.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,708.8798993302437,858.8798993302437
4.0,3750.0,1.0,1450.0,10000.0,3,13.99,1.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,342.0,1792.0
4.0,11000.0,1.0,0.0,100000.0,4,14.85,1.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2775.0,2775.0
4.0,4000.0,0.0,0.0,32400.0,4,15.898,0.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,989.8095170232273,989.8095170232273
4.0,2560.0,1.0,700.0,20000.0,3,18.97,0.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,732.8170777838417,1432.8170777838418
4.0,2600.0,1.0,150.0,20000.0,3,15.75,1.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,701.0,851.0
4.0,1450.0,1.0,0.0,15000.0,3,20.0,0.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,557.0,557.0
4.0,4200.0,1.0,1300.0,40000.0,4,15.25,1.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1118.0,2418.0
4.0,4000.0,0.0,0.0,42800.0,4,17.19,0.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1160.9675136592916,1160.9675136592916
4.0,9000.0,1.0,2900.0,30000.0,4,13.5,1.0,42.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,812.0,3712.0
4.0,1400.0,0.0,100.0,15200.0,3,28.45,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,585.4129039308568,685.4129039308568
4.0,8300.0,1.0,4200.0,100000.0,5,14.048000000000002,1.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2329.3143326089607,6529.314332608961
1.0,3750.0,1.0,1200.0,50000.0,5,15.75,1.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1209.0,2409.0
2.0,2733.0,0.0,683.5,27600.0,3,18.29,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,913.4471041052393,1596.9471041052393
4.0,1500.0,1.0,200.0,6000.0,3,31.5,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260.0,460.0
4.0,1005.6,0.0,0.0,14000.0,3,23.08,0.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,518.9821480161588,518.9821480161588
4.0,8000.0,1.0,3000.0,10000.0,2,14.85,1.0,48.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,484.0,3484.0
4.0,2450.0,1.0,958.8,16000.0,4,19.8,0.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,485.1824837741888,1443.9824837741887
4.0,2500.0,1.0,0.0,20000.0,4,17.5,0.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,582.0,582.0
4.0,3200.0,0.0,0.0,51200.0,5,17.348,1.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1352.6817838075956,1352.6817838075956
3.0,4500.0,1.0,0.0,15000.0,1,15.25,1.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1356.0,1356.0
4.0,15400.0,0.0,9000.0,52400.0,4,14.39,1.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1345.286266421095,10345.286266421095
3.8,2500.0,1.0,0.0,36000.0,4,18.7,0.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1151.3092325740129,1151.3092325740129
4.0,5000.0,1.0,0.0,90000.0,4,13.99,1.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2459.0,2459.0
1.0,1833.3,1.0,0.0,30000.0,4,18.4,1.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,888.0,888.0
4.0,4000.0,1.0,0.0,64000.0,5,13.49,0.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1472.0,1472.0
4.0,1400.0,0.0,0.0,17400.0,3,31.5,0.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,753.0252962311769,753.0252962311769
4.0,2200.0,1.0,0.0,10000.0,1,20.15,1.0,33.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,927.0631069259053,927.0631069259053
4.0,3600.0,1.0,1000.0,5000.0,2,14.998,0.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,242.42848911465188,1242.428489114652
4.0,5500.0,1.0,1500.0,50000.0,5,14.85,1.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1186.0,2686.0
4.0,5000.0,1.0,500.0,50000.0,5,15.616,1.0,39.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1205.7248633688778,1705.7248633688778
4.0,3100.0,1.0,1000.0,7000.0,1,14.5,1.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,630.0,1630.0
4.0,6500.0,1.0,1250.0,60000.0,5,15.316000000000004,1.0,39.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1437.3674409141724,2687.367440914172
4.0,4000.0,1.0,0.0,57000.0,4,15.166000000000002,1.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1591.1531386982892,1591.1531386982892
4.0,2200.0,0.0,900.0,12400.0,3,20.948,0.0,49.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,427.43017254755233,1327.4301725475523
4.0,4600.0,1.0,0.0,76000.0,5,15.136,1.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1813.4647101807807,1813.4647101807807
2.0,5000.0,1.0,0.0,88000.0,5,12.99,1.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2002.0,2002.0
4.0,13200.0,0.0,6000.0,63200.0,4,14.216,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1733.888979384466,7733.888979384466
4.0,12000.0,1.0,621.2,50000.0,3,14.85,1.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1730.0,2351.2
4.0,3200.0,1.0,0.0,52000.0,4,13.99,1.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1421.0,1421.0
4.0,6600.0,0.0,0.0,104800.0,4,14.9,1.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3023.818300834464,3023.818300834464
4.0,41000.0,0.0,0.0,94000.0,4,14.798000000000002,0.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2515.437990488426,2515.437990488426
4.0,20000.0,1.0,0.0,120000.0,3,13.25,0.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4058.0,4058.0
4.0,3000.0,1.0,0.0,49000.0,5,16.75,0.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1211.0,1211.0
4.0,1400.0,0.0,0.0,25400.0,4,29.2,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,859.6142323398755,859.6142323398755
4.0,1650.0,1.0,0.0,17000.0,3,31.5,0.0,59.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,736.0,736.0
4.0,2600.0,1.0,0.0,10000.0,5,15.75,1.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242.0,242.0
4.0,4712.4,1.0,572.5,70000.0,5,14.968,0.0,43.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1664.1195336385763,2236.6195336385763
4.0,4500.0,1.0,0.0,79000.0,5,14.49,1.0,59.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1858.0,1858.0
4.0,4900.0,1.0,0.0,62000.0,3,14.85,1.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2145.0,2145.0
4.0,4500.0,1.0,0.0,50000.0,4,14.85,1.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1388.0,1388.0
4.0,8500.0,0.0,4300.0,62400.0,4,14.047999999999998,1.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1591.1458072576838,5891.145807257684
4.0,8500.0,0.0,4000.0,62400.0,4,14.8,1.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1615.1124251372257,5615.112425137226
4.0,2500.0,0.0,350.0,16000.0,3,17.4,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,641.184078855841,991.184078855841
4.0,7600.0,0.0,0.0,88400.0,4,14.15,0.0,42.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2422.317411723269,2422.317411723269
4.0,1800.0,1.0,493.4,10000.0,2,31.5,0.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,567.0,1060.4
4.0,2600.0,1.0,0.0,50000.0,4,18.130000000000006,0.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1472.148695231589,1472.148695231589
4.0,2510.0,1.0,0.0,10000.0,1,18.8,1.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,920.6115370450412,920.6115370450412
